id,site_code,year,month,day,gpp,npp,nep,ra,rh,cf,cw,cr,cveg,csom,af,aw,ar,tveg,tsoil,swc,create_time
184588,DHF,2023,7,3,1.0456306065402647,0.43183800074129197,0.23123583881277765,0.6137926057989728,0.20060216192851432,280.3005723318631,8826.283062741335,323.0777604090198,9429.661395482219,7947.044757593922,0.21591627047108933,0.10796353180774922,0.10795819846245343,154.80657846023414,200.59413954586154,,26/7/2023 00:41:19
184589,DHF,2023,7,4,1.0218932277651398,0.42203463220084175,0.19858340733339533,0.5998585955642981,0.22345122486744642,280.4141027917665,8826.38219999008,323.13004703885684,9429.926349820702,7947.053968813407,0.2110146481736673,0.10551259814877732,0.10550738587839713,154.76402296352234,180.07801009557915,,26/7/2023 00:41:19
184590,DHF,2023,7,5,1.1299182540898571,0.46664819946475583,0.24339344685156075,0.6632700546251014,0.22325475261319508,280.52269015993096,8826.478886206029,323.1798738462706,9430.18145021223,7947.063217333587,0.23332114977727753,0.11666640647524812,0.11666064321223019,154.7233995773771,180.2297961351236,,26/7/2023 00:41:19
184591,DHF,2023,7,6,0.9954794569384136,0.4111259327858606,0.19333471750390727,0.5843535241525529,0.21779121528195336,280.6535443658282,8826.586726133617,323.2408453250464,9430.481115824492,7947.072455484088,0.20556036742642034,0.10278532145184748,0.10278024390759281,154.67421028095595,184.74423306899808,,26/7/2023 00:41:19
184592,DHF,2023,7,7,1.0142213091665406,0.4188661844060408,0.20016859497563907,0.5953551247604999,0.2186975894304017,280.7565899920625,8826.680684868345,323.2879258981371,9430.725200758545,7947.081673856877,0.2094304443058709,0.10472045661957435,0.10471528348059553,154.6357720628806,183.97235903849665,,26/7/2023 00:41:19
184593,DHF,2023,7,8,1.0452362332138427,0.4316751273634829,0.20116005164873443,0.6135611058503598,0.23051507571474847,280.8634680555458,8826.77657864428,323.33693339804995,9430.976980097876,7947.090884923639,0.21583483481180227,0.10792281194271758,0.10791748060896306,154.59587726600765,174.5349279327019,,26/7/2023 00:41:19
184594,DHF,2023,7,9,1.0533719955956868,0.43503513934047205,0.2112781289640928,0.6183368562552148,0.22375701037637927,280.9767114700244,8826.875674679644,323.3891346502995,9431.241520799967,7947.100107204538,0.21751481955970386,0.10876284630590326,0.10875747347486493,154.55355313003554,179.7989735106547,,26/7/2023 00:41:19
184595,DHF,2023,7,10,0.9832358638233416,0.4060694159436493,0.18521844916369526,0.5771664478796923,0.22085096677995406,281.091593504659,8826.975610650275,323.44216690028765,9431.509371055223,7947.10930683146,0.20303214097050312,0.10152114503385422,0.10151612993929197,154.51062267901636,182.15807570104587,,26/7/2023 00:41:19
184596,DHF,2023,7,11,0.9861450051674041,0.4072708706199335,0.18071598531987274,0.5788741345474706,0.22655488530006077,281.19195089757125,8827.068304819699,323.48794866841837,9431.748204385689,7947.118491726852,0.20363286071355058,0.1018215199196583,0.10181648998672463,154.47330269738518,177.56563495480182,,26/7/2023 00:41:19
184597,DHF,2023,7,12,0.961300239653737,0.39701015923562594,0.17423465706303792,0.564290080418111,0.222775502172588,281.29287235253105,8827.161299271314,323.53402290765104,9431.988194531497,7947.127676166729,0.19850256988533027,0.0992562462799875,0.09925134307030817,154.43578461296224,180.57104988328322,,26/7/2023 00:41:19
184598,DHF,2023,7,13,1.0124696793362034,0.41814277374912195,0.1874251886496491,0.5943269055870815,0.23071758509947285,281.3886266529314,8827.251728356296,323.5775240606242,9432.21787906985,7947.136844253247,0.20906874355051178,0.10453959720161142,0.10453443299699876,154.40027050384575,174.34882217557515,,26/7/2023 00:41:19
184599,DHF,2023,7,14,0.9963250657094317,0.4114751631917053,0.1747086521081307,0.5848499025177264,0.2367665110835746,281.49491215068,8827.34744070177,323.6263008075658,9432.468653660015,7947.146014326466,0.20573498042165395,0.10287263231370979,0.10286755045634156,154.360729635202,169.88758026475824,,26/7/2023 00:41:19
184600,DHF,2023,7,15,0.912569444672647,0.3768846876326127,0.15333798680951663,0.5356847570400344,0.22354670082309605,281.59782506223655,8827.441485986641,323.6734022669375,9432.712713315814,7947.155181686519,0.18843996130865315,0.0942246904886305,0.09422003583532904,154.322504065799,179.92616937252268,,26/7/2023 00:41:19
184601,DHF,2023,7,16,0.9536349157630883,0.39384443500828664,0.1734075890184913,0.5597904807548018,0.22043684598979535,281.68340536352645,8827.526883235643,323.7118480953384,9432.922136694508,7947.164318107041,0.1969197277840475,0.09846478566807704,0.0984599215561621,154.29094627693252,182.45779304632902,,26/7/2023 00:41:19
184602,DHF,2023,7,17,0.9398792527478396,0.3881634440558212,0.17324275938628425,0.5517158086920183,0.21492068466953695,281.77743417124674,8827.616520494428,323.7545271846167,9433.148481850292,7947.173440421556,0.1940792682206681,0.09704448489245464,0.09703969094269847,154.25616261148934,187.13420877648528,,26/7/2023 00:41:19
184603,DHF,2023,7,18,0.8655381406119139,0.35746109368766943,0.13499263851154641,0.5080770469242445,0.22246845517612301,281.86858817335997,8827.7047373628,323.7957786889782,9433.369104225138,7947.182546264172,0.17872828712403352,0.0893686106644929,0.089364195899143,154.22249679442626,180.77948524393142,,26/7/2023 00:41:19
184604,DHF,2023,7,19,0.9032052482694213,0.37301734114521606,0.13888447717463212,0.5301879071242052,0.23413286397058394,281.9443578984175,8827.785278268726,323.82934758998897,9433.558983757132,7947.191653299814,0.18650631251270477,0.09325781776138811,0.09325321087112318,154.19473890912442,171.76691589999092,,26/7/2023 00:41:19
184605,DHF,2023,7,20,0.9199538654587698,0.3799344008764347,0.16140499061272603,0.5400194645823351,0.21852941026370867,282.0278779723425,8827.86970830121,323.86679972150245,9433.764385995055,7947.200764747482,0.18996479865155028,0.09498714727158772,0.09498245495329671,154.1640236306837,184.0235525807344,,26/7/2023 00:41:19
184606,DHF,2023,7,21,0.9077876751535171,0.3749098508439506,0.16243418898114922,0.5328778243095664,0.2124756618628014,282.11482602490366,8827.955867578774,323.9059746434849,9433.976668247162,7947.209846021727,0.18745255539841588,0.09373096285446712,0.09372633259106762,154.13200896539323,189.2602584748509,,26/7/2023 00:41:19
184607,DHF,2023,7,22,1.0000392234939388,0.41300908393012575,0.19553020839378485,0.587030139563813,0.2174788755363409,282.1992300745661,8828.040770585761,323.94388669262696,9434.183887352954,7947.218911582949,0.2065019310940576,0.10325612681893803,0.10325102601713013,154.10098116576958,184.90062475259,,26/7/2023 00:41:19
184608,DHF,2023,7,23,0.8504669240328262,0.3512367884736257,0.13782194666978376,0.4992301355592005,0.21341484180384196,282.30265266953035,8828.13519867181,323.99131690233054,9434.42916824367,7947.227974739392,0.17561617386447065,0.0878124762511157,0.08780813835803937,154.06269436255172,188.41541790483282,,26/7/2023 00:41:19
184609,DHF,2023,7,24,0.8870244877483019,0.36633480217762254,0.14583275760124642,0.5206896855706794,0.22050204457637612,282.3751517299386,8828.214183012862,324.0232960513761,9434.612630794178,7947.237024943518,0.18316508527312955,0.09158712063157129,0.0915825962729217,154.03624504668332,182.35390292400857,,26/7/2023 00:41:19
184610,DHF,2023,7,25,1.0227334155591017,0.422381623781733,0.18891853614865747,0.6003517917773686,0.23346308763307552,282.4551732199149,8828.29694191931,324.0590441478075,9434.811159287032,7947.246074277591,0.21118814177057715,0.10559934928349969,0.10559413272765615,154.0069310849143,172.22425934131712,,26/7/2023 00:41:19
184611,DHF,2023,7,26,1.030216802946061,0.4254722095275441,0.20251488661185063,0.6047445934185169,0.22295732291569348,282.563188536819,8828.39371297165,324.1087976207135,9435.065699129182,7947.2551267601175,0.2127334151060898,0.1063720245735383,0.106366769847916,153.96693929628282,180.33185540739723,,26/7/2023 00:41:19
184612,DHF,2023,7,27,1.009579963285376,0.4169493415807307,0.20122006648826204,0.5926306217046452,0.21572927509246867,282.6727096721417,8828.49125660251,324.1593151574047,9435.323281432058,7947.264157808275,0.20847203501069628,0.10424122801767818,0.10423607855235625,153.92639453715034,186.36715959815436,,26/7/2023 00:41:19
184613,DHF,2023,7,28,0.9980854594128115,0.41220219326583485,0.19793581260379942,0.5858832661469766,0.21426638066203543,282.7779294224196,8828.586669339273,324.2076932978046,9435.572292059498,7947.273172860944,0.20609849086273815,0.10305439661976605,0.10304930578333064,153.88751250085036,187.6335662612592,,26/7/2023 00:41:19
184614,DHF,2023,7,29,1.010262599904285,0.41723126564731666,0.2036312085516412,0.5930313342569683,0.21360005709567545,282.8807371947736,8828.680895149222,324.2548763290927,9435.816508673088,7947.282178346126,0.208612995261783,0.10431171166635655,0.1043065587191771,153.84957029292386,188.21302593251204,,26/7/2023 00:41:19
184615,DHF,2023,7,30,1.025316367801569,0.4234483646799245,0.21066552719825402,0.6018680031216446,0.2127828374816705,282.98602191877734,8828.776378179993,324.3033084829107,9436.065708581682,7947.291175223754,0.21172150547618224,0.10586604446709827,0.10586081473664402,153.8107038942643,188.93007599961805,,26/7/2023 00:41:19
184616,DHF,2023,7,31,1.044433567098809,0.4313436319690187,0.2196279172525452,0.6130899351297903,0.2117157147164735,283.0943766954864,8828.873415448083,324.35328654709593,9436.321078690664,7947.300163536665,0.21566908921014571,0.10783993499927366,0.10783460775959933,153.77068900629166,189.8766107724692,,26/7/2023 00:41:19
184617,DHF,2023,8,1,1.0596228015070919,0.437616677706812,0.2266314242662767,0.6220061238002799,0.21098525344053531,283.20663947701763,8828.972426509667,324.4052297922683,9436.584295778952,7947.309143295176,0.21880557242346604,0.10940825499862791,0.10940285028471805,153.72920871520424,190.52835368872152,,26/7/2023 00:41:19
184823,DHF,2023,6,1,1.0899132412470354,0.4334592348810028,0.288033995812608,0.6564540063660326,0.14542523906839477,277.58213788444584,8824.241142573353,321.35856400385507,9423.181844461655,7947.638512388029,0.21672692860016246,0.1083676811213114,0.10836462515952894,155.50453690385154,240.01864742441893,,27/7/2023 00:41:19
184824,DHF,2023,6,2,0.9495035238141313,0.37761819507613853,0.23927248801101728,0.5718853287379928,0.13834570706512125,277.6972604683004,8824.340686013333,321.4113367432549,9423.449283224887,7947.6497944940675,0.18880675509164316,0.09440705112869566,0.09440438885579971,155.46085003369402,252.30222110888155,,27/7/2023 00:41:19
184825,DHF,2023,6,3,1.022962685791383,0.4068329535914376,0.261912923795639,0.6161297321999453,0.1449200297957986,277.784420739931,8824.426268723775,321.45014011718365,9423.66082958089,7947.660957785047,0.2034139531238974,0.10171093435474156,0.10170806611279866,155.42811863980714,240.8582814242685,,27/7/2023 00:41:19
184826,DHF,2023,6,4,1.033634019376368,0.411076950192135,0.27597144333204493,0.622557069184233,0.13510550686009012,277.88615630601987,8824.519155231861,321.4962404557656,9423.901551993647,7947.6722337889305,0.20553592509782762,0.1027719616285763,0.10276906346573111,155.38970664780385,258.35629088042805,,27/7/2023 00:41:19
184827,DHF,2023,6,5,0.9327972416686358,0.3709740953419182,0.23161859080162409,0.5618231463267175,0.13935550454029413,277.9899766054634,8824.613102674335,321.5433938167932,9424.146473096593,7947.683344631089,0.18548474643930454,0.09274598216673476,0.09274336673587892,155.35050028602504,250.47926559734057,,27/7/2023 00:41:19
184828,DHF,2023,6,6,1.022429951159831,0.40662108466733593,0.26431657647113427,0.615808866492495,0.1423045081962017,278.0737077245472,8824.697024043398,321.580513324021,9424.351245091966,7947.69452922478,0.20330801997611478,0.10165796571972593,0.10165509897149522,155.3191550138847,245.29027643921245,,27/7/2023 00:41:19
184829,DHF,2023,6,7,0.94534042775864,0.37596252895276444,0.23299812353284935,0.5693778988058755,0.1429644054199151,278.17523146877824,8824.789857312093,321.6265381421731,9424.591626923044,7947.705765208975,0.18797893230040733,0.09399312362626178,0.09399047302609534,155.28088148450158,244.15950838402338,,27/7/2023 00:41:19
184830,DHF,2023,6,8,0.8048792819037096,0.3201010360295977,0.18461866467109786,0.4847782458741119,0.13548237135849986,278.2613889642482,8824.875025645862,321.66489037253683,9424.801304982648,7947.71701355505,0.16004853235961167,0.08002738021853399,0.08002512345145206,155.2486188802216,257.64471588780805,,27/7/2023 00:41:19
184831,DHF,2023,6,9,0.8800270146767862,0.34998734029505524,0.2072308079043466,0.5300396743817309,0.14275653239070865,278.319584523253,8824.946228151055,321.6892706187654,9424.955083293073,7947.728136123057,0.17499149910120315,0.08749915433224671,0.08749668686160537,155.22726884031687,244.51855375984667,,27/7/2023 00:41:19
184832,DHF,2023,6,10,0.9409382728747833,0.37421178897129503,0.23138847354682676,0.5667264839034882,0.14282331542446827,278.3927017474788,8825.024902359159,321.72111821086025,9425.138722317497,7947.73938388528,0.18710357316988702,0.09355542702927899,0.09355278877212903,155.20011009414893,244.40563252215802,,27/7/2023 00:41:19
184833,DHF,2023,6,11,0.897921886774349,0.35710414305894134,0.22203571100359779,0.5408177437154077,0.13506843205534355,278.4779042824241,8825.109632761285,321.75901639554394,9425.346553439254,7947.750633911801,0.17854985633609655,0.08927840218408174,0.08927588453876305,155.16825386125365,258.43954517663394,,27/7/2023 00:41:19
184834,DHF,2023,6,12,0.9458530346294933,0.37616639305279204,0.2524078935644887,0.5696866415767013,0.12375849948830334,278.5545219135587,8825.190086053835,321.7926311199793,9425.537239087373,7947.761753344359,0.18808086308580838,0.09404409100221345,0.09404143896477021,155.13975324157377,282.0601021780176,,27/7/2023 00:41:19
184835,DHF,2023,6,13,1.0004186348143045,0.3978671692355543,0.27001709900956783,0.6025514655787502,0.1278500702259865,278.64064250682793,8825.275304954752,321.83100558382245,9425.746953045402,7947.772682309106,0.1989311165626337,0.09946942885227475,0.09946662382064586,155.10756515852736,273.0370437633058,,27/7/2023 00:41:19
184836,DHF,2023,6,14,1.056470786398224,0.4201591479174545,0.2854055341083269,0.6363116384807693,0.13475361380912762,278.73758183055696,8825.3659491083,321.87479859411485,9425.978329532973,7947.783683519315,0.21007696762167244,0.10504257124483772,0.10503960905094435,155.07118278261262,259.0521876046287,,27/7/2023 00:41:19
184837,DHF,2023,6,15,0.9592885680591453,0.3815097138055262,0.23977506728385664,0.5777788542536191,0.14173464652166953,278.84563152231095,8825.462166313597,321.92415701387546,9426.231954849782,7947.794804689771,0.190752490316414,0.09537995659894055,0.09537726689017162,155.03049909983562,246.29500342510198,,27/7/2023 00:41:19
184838,DHF,2023,6,16,0.90115323125121,0.3583892509478726,0.21693022334697845,0.5427639803033375,0.14145902760089415,278.93431718695933,8825.54872080803,321.96384455295185,9426.446882547942,7947.806046727197,0.17919240230876315,0.08959968767232934,0.08959716096678011,154.99736090380165,246.77643565103256,,27/7/2023 00:41:19
184839,DHF,2023,6,17,0.9197707632188074,0.36579345603195246,0.2224843630818616,0.5539773071868549,0.14330909295009087,279.0114103016812,8825.629494946981,321.9977451205491,9426.63865036921,7947.817285313423,0.18289445892093542,0.09145078800873958,0.09144820910227745,154.96873946540302,243.59220814018224,,27/7/2023 00:41:19
184840,DHF,2023,6,18,1.0518491695885077,0.4183211277793004,0.26862003779083105,0.6335280418092073,0.14970108998846937,279.0921772543573,8825.712120105494,322.0334908718155,9426.837788231667,7947.828556746541,0.20915796895422736,0.10458305403030496,0.10458010479476809,154.9387025295044,233.19253482638868,,27/7/2023 00:41:19
184841,DHF,2023,6,19,1.1479153104209319,0.45652669711025906,0.2956088212952478,0.6913886133106728,0.1609178758150113,279.19917815366114,8825.807877447403,322.08236233510934,9427.089417936175,7947.839938427627,0.2282605166223889,0.11413469953960441,0.11413148094826576,154.89849810685234,216.93851837841308,,27/7/2023 00:41:19
184842,DHF,2023,6,20,0.9898755780868151,0.39367418842804,0.22468523793875836,0.5962013896587752,0.16898895048928161,279.32524243472596,8825.913186339065,322.14077672027196,9427.379205494064,7947.8515121758355,0.19683465216883322,0.09842115586480171,0.09841838039440504,154.85092345522787,206.57704209453624,,27/7/2023 00:41:19
184843,DHF,2023,6,21,1.1550093343940928,0.4593479952533253,0.3026124566606013,0.6956613391407676,0.15673553859272402,279.41983470759476,8826.002781581743,322.18346789976385,9427.606084189101,7947.863223049466,0.22967114819280654,0.11484004277124607,0.1148368042892727,154.81557509682767,222.72598302338815,,27/7/2023 00:41:19
184844,DHF,2023,6,22,0.9763998382225418,0.3883148775490016,0.24504256916579112,0.5880849606735402,0.1432723083832105,279.5472288525525,8826.108795621732,322.2425701179945,9427.89859459228,7947.874723218329,0.19415502997426556,0.09708129263053696,0.0970785549441991,154.76753880580046,243.6555216495289,,27/7/2023 00:41:19
184845,DHF,2023,6,23,0.9896022291563762,0.3935654773731051,0.2512745660883969,0.5960367517832711,0.14229091128470822,279.6390602487746,8826.197050805567,322.2839038627748,9428.120014917118,7947.885993522735,0.1967802973157236,0.09839397738067332,0.09839120267670817,154.7332984672704,245.33746251711608,,27/7/2023 00:41:19
184846,DHF,2023,6,24,1.0771729775617687,0.42839242337692424,0.283229381717462,0.6487805541848444,0.14516304165946226,279.7334832989764,8826.286618585898,322.32654310495445,9428.34664498983,7947.8972482215995,0.21419355427863868,0.10710094466908993,0.10709792442919563,154.69807103933624,240.48481716545808,,27/7/2023 00:41:19
184847,DHF,2023,6,25,0.9746735531421666,0.38762833280231146,0.2412582589465895,0.5870452203398552,0.14637007385572195,279.84528504414726,8826.384893243949,322.3778816927151,9428.608059980812,7947.908553199969,0.19381176185970458,0.09690965189434339,0.09690691904826348,154.65614006481994,238.50288004380928,,27/7/2023 00:41:19
184848,DHF,2023,6,26,1.104467056322248,0.4392472970022439,0.29054859477251527,0.6652197593200042,0.14869870222972867,279.9366640737218,8826.47297651095,322.4190203940217,9428.828660978694,7947.919879784679,0.21962092375619605,0.10981473500732938,0.10981163823871848,154.6221253754441,234.7689925956664,,27/7/2023 00:41:19
184849,DHF,2023,6,27,1.0814006268573622,0.4300737623676466,0.26727188763982956,0.6513268644897156,0.16280187472781704,280.0538188174122,8826.57396477298,322.47305669792615,9429.10084028832,7947.931247028008,0.21503421334429448,0.10752129055848701,0.10751825846486511,154.57816974411594,214.43225253594252,,27/7/2023 00:41:19
184850,DHF,2023,6,28,0.14179307245353653,0.05639120103432702,-0.083114552,0.0854018714192095,0.1395057528561245,280.16634396813697,8826.672659489574,322.52479027430513,9429.363793732015,7947.942855964439,0.028195250710482987,0.01409817394573069,0.014097776378113346,154.53602728309556,250.2398844385965,,27/7/2023 00:41:19
184851,DHF,2023,6,29,0.2176293629697409,0.08655134518099013,-0.058761492,0.13107801778875078,0.1453128376374846,280.09198896825995,8826.67793099086,322.483094419195,9429.253014378313,7947.954066047479,0.043275135693989976,0.021638409844397473,0.02163779964260268,154.5660403125593,240.24141856688692,,27/7/2023 00:41:19
184852,DHF,2023,6,30,0.19771644749797845,0.07863196519918121,-0.085396707,0.11908448229879724,0.16402867252914013,280.0327410697828,8826.690742722772,322.44894580032417,9429.17242959288,7947.96537681861,0.03931549482869329,0.019658512369649314,0.01965795800083861,154.59023026917214,212.83071066086112,,27/7/2023 00:41:19
184853,DHF,2023,7,1,0.2211486380380305,0.08795096326131661,-0.078225964,0.13319767477671388,0.166176927140394,279.96955521715245,8826.7015745444,322.4128232471884,9429.083953008741,7947.977008552169,0.04397493605202293,0.021988323639317728,0.02198770356997596,154.61595051989906,210.07881708949157,,27/7/2023 00:41:19
184854,DHF,2023,7,2,0.9160226093401247,0.36430281269357895,0.1878405312457114,0.5517197966465457,0.17646228144786755,279.91105193388034,8826.714736166465,322.3790366884698,9429.004824788815,7947.988675928076,0.18214914649852804,0.09107811729611122,0.09107554889893969,154.63987024482407,197.83341093886847,,27/7/2023 00:41:19
184855,DHF,2023,7,3,1.086933869970028,0.4322743369044626,0.28173121377554344,0.6546595330655653,0.15054312312891915,279.9907442752128,8826.796987569025,322.41434381982407,9429.202075664061,7948.000517701804,0.21613448696206794,0.1080714487752218,0.10806840116717285,154.61037866649497,231.89284373695622,,27/7/2023 00:41:19
184856,DHF,2023,7,4,1.062261581544056,0.4224621510724517,0.25851529693135067,0.6397994304716043,0.16394685414110105,280.104392786947,8826.896232220812,322.4666376956585,9429.467262703418,7948.011914415355,0.2112284549131497,0.10561833729488086,0.10561535886442115,154.56778440234635,212.93470788777833,,27/7/2023 00:41:19
184857,DHF,2023,7,5,1.174567392013975,0.46712624802688835,0.3032889492672951,0.7074411439870866,0.16383729875959324,280.21309366747664,8826.993023661875,322.5164694828616,9429.722586812213,7948.023540458606,0.23356022632942244,0.11678465750872619,0.11678136418873972,154.52712414576297,213.07657477332012,,27/7/2023 00:41:19
184858,DHF,2023,7,6,1.034799161195715,0.41154032788352274,0.25087639927191796,0.6232588333121922,0.16066392861160475,280.3440865312653,8827.100981326359,322.57745865497765,9430.022526512603,7948.0351636509695,0.20576761106909044,0.10288780912208476,0.10288490769234754,154.47788801909527,217.28466313551655,,27/7/2023 00:41:19
184859,DHF,2023,7,7,1.0542827783661641,0.41928897563988415,0.2580925925518993,0.63499380272628,0.1611963830879848,280.4472388320251,8827.1950420345,322.6245408200675,9430.266821686593,7948.046731752632,0.209641886880752,0.10482502240908102,0.10482206635005113,154.43941578671942,216.56670895723244,,27/7/2023 00:41:19
184860,DHF,2023,7,8,1.0865302375442056,0.4321138120150961,0.2640656945935831,0.6544164255291096,0.16804811742151296,280.55422765140514,8827.291039861866,322.67355199906143,9430.518819512332,7948.058308345276,0.21605422551315503,0.10803131648913103,0.10802827001281001,154.39948540665154,207.73648913657541,,27/7/2023 00:41:19
184861,DHF,2023,7,9,1.0949853586584444,0.4354764194138381,0.271330298186923,0.6595089392446063,0.1641461212269151,280.667589647932,8827.390243887316,322.72576090326396,9430.783594438511,7948.070001126465,0.2177355083535532,0.10887199062178174,0.10886892043850313,154.35712265110988,212.67384084361112,,27/7/2023 00:41:19
184862,DHF,2023,7,10,1.0220698889130013,0.40647788766769066,0.24401492037561096,0.6155920012453107,0.1624629672920797,280.7825914330177,8827.490288487694,322.7788014262628,9431.051681346973,7948.081625955501,0.20323642236457382,0.10162216552089211,0.10161929978222474,154.31415318006873,214.8766720438015,,27/7/2023 00:41:19
184863,DHF,2023,7,11,1.0250959782830205,0.40768136546149125,0.24190603907268424,0.6174146128215292,0.16577532638880701,280.88305203761547,8827.583083162926,322.8245831531141,9431.290718353657,7948.093221137304,0.20383815379604392,0.10192304294441955,0.10192016872102778,154.27680078776106,210.58285665360722,,27/7/2023 00:41:19
184864,DHF,2023,7,12,0.9992665038714039,0.39740896597854924,0.23381907610267466,0.6018575378928547,0.16358988987587458,280.98407760170403,8827.676178622787,322.8706578291136,9431.530914053605,7948.104871952862,0.19870201777646387,0.09935487500165145,0.09935207320043392,154.2392499929058,213.39543638100437,,27/7/2023 00:41:19
184865,DHF,2023,7,13,1.0524660173730886,0.41856644856138103,0.2503787848703378,0.6338995688117076,0.1681876636910432,281.0799300510383,8827.76670582161,322.9141564391246,9431.760792311774,7948.116484401684,0.2092806278234903,0.10464438585149054,0.1046414348864002,154.20370557467533,207.56136720579474,,27/7/2023 00:41:19
184866,DHF,2023,7,14,1.0356848994247552,0.4118925865776417,0.24022378435493943,0.6237923128471135,0.17166880222270228,281.1863260252178,8827.862522440757,322.96293688598786,9432.011785351962,7948.1281741887215,0.20594373823101403,0.1029758761299245,0.10297297221670319,154.16412959380898,203.35158434323472,,27/7/2023 00:41:19
184867,DHF,2023,7,15,0.9486059182656423,0.37726121674103,0.21320988632456625,0.5713447015246123,0.16405133041646378,281.28934616532047,8827.956670454365,323.01004043164164,9432.256057051327,7948.139921735225,0.18862826813850186,0.09431780417933287,0.09431514442319529,154.12587025369783,212.79276482484372,,27/7/2023 00:41:19
184868,DHF,2023,7,16,0.9912944403695342,0.39423847091970454,0.23198949874460845,0.5970559694498296,0.1622489721750961,281.3750131265144,8828.042160301875,323.0484780010496,9432.46565142944,7948.151537931868,0.1971167899143004,0.09856223022704448,0.09855945077835966,154.09428681477505,215.1561063179688,,27/7/2023 00:41:19
184869,DHF,2023,7,17,0.9769917935082244,0.3885502985673958,0.22951515964653052,0.5884414949408286,0.1590351389208653,281.4691372525116,8828.131894489941,323.0911532274895,9432.692184969943,7948.163122561347,0.19427273902309572,0.0971401494451982,0.09713741009910189,154.05947413127834,219.50371558645625,,27/7/2023 00:41:19
184870,DHF,2023,7,18,0.8997102706216964,0.3578153845273519,0.1943771395099817,0.5418948860943444,0.1634382450173702,281.56038287504003,8828.22020650749,323.13239903085366,9432.912988413385,7948.174651878385,0.17890547265831905,0.08945621726436281,0.08945369460467004,154.02578078391542,213.59013267145605,,27/7/2023 00:41:19
184871,DHF,2023,7,19,0.9388728307459797,0.3733903612365352,0.2032099608776303,0.5654824695094446,0.1701804003589049,281.6362278322546,8828.30083450455,323.16595398360323,9433.103016320407,7948.186255611043,0.18669286439799915,0.09335006465223995,0.09334743218629608,153.99800182591116,205.12777973318387,,27/7/2023 00:41:19
184872,DHF,2023,7,20,0.9562810695189696,0.38031362959735676,0.2191582613225467,0.5759674399216129,0.16115536827481006,281.71983241941825,8828.385356268365,323.20339686925604,9433.308585557039,7948.197972935609,0.19015445563189542,0.09508092762081595,0.09507824634464539,153.96726187761135,216.61434584807495,,27/7/2023 00:41:19
184873,DHF,2023,7,21,0.9436309467592392,0.3752826672004694,0.2176626799670035,0.5683482795587698,0.15761998723346587,281.8068679957412,8828.471608810629,323.24256409181453,9433.521040898184,7948.209535464038,0.1876390056415875,0.09382315368295331,0.09382050787592856,153.93522139373593,221.47273080603247,,27/7/2023 00:41:19
184874,DHF,2023,7,22,1.0395347654198424,0.4134236808936588,0.25287299803012053,0.6261110845261836,0.16055068286353827,281.8913562641424,8828.556603492703,323.2804668003582,9433.728426557205,7948.2210374395645,0.2067092758913169,0.10335865985502005,0.10335574514732182,153.90416909618529,217.43005332549583,,27/7/2023 00:41:19
184875,DHF,2023,7,23,0.8840398755055845,0.3515832577669309,0.19340489433369465,0.5324566177386536,0.15817836343323624,281.99488387726194,8828.651133595955,323.3278981893758,9433.973915662593,7948.232588930623,0.1757894479373238,0.08789814427586987,0.08789566555373723,153.86584972783217,220.69084964167905,,27/7/2023 00:41:19
184876,DHF,2023,7,24,0.9220446654044421,0.3666977884726261,0.20437729297724025,0.555346876931816,0.16232049549538582,282.0674537678591,8828.730203089099,323.35986129363374,9434.15751815059,7948.244099694548,0.18334661953150466,0.091676877111641,0.0916742918294804,153.83938119377746,215.05925775293466,,27/7/2023 00:41:19
184877,DHF,2023,7,25,1.0631318238150183,0.4228082470135384,0.25298641291113205,0.6403235768014799,0.16982183410240637,282.14755426704374,8828.813051236008,323.3955974948633,9434.356202997915,7948.255680437806,0.21140150073678599,0.10570486357362388,0.10570188270312855,153.8100448573033,205.55940630040297,,27/7/2023 00:41:19
184878,DHF,2023,7,26,0.8988158621654531,0.3574596776779969,0.19475857985857664,0.5413561844874561,0.16270109781942027,282.2556803279724,8828.90992728653,323.4453551049535,9434.610962719456,7948.26738761659,0.1787276214401671,0.08936728819486421,0.0893647680429656,153.7700184161978,214.55491755256315,,27/7/2023 00:41:19
184879,DHF,2023,7,27,0.9174564769504306,0.3648730628141965,0.21329555893296426,0.5525834141362341,0.15157750388123226,282.33109293185043,8828.990465664798,323.4787669928041,9434.800325589453,7948.278972580062,0.18243426802145338,0.0912206836051378,0.09121811118760534,153.74249833975972,230.29978519502578,,27/7/2023 00:41:19
184880,DHF,2023,7,28,0.9333185530763131,0.37118142124214115,0.22424824851380248,0.5621371318341719,0.14693317272833867,282.410184578775,8829.072857357938,323.5140264438698,9434.997068380584,7948.290368429157,0.1855884081033293,0.09279781501567537,0.09279519812313648,153.7135846731291,237.579905429207,,27/7/2023 00:41:19
184881,DHF,2023,7,29,0.9449235758429437,0.3757967466633141,0.23073400163941846,0.5691268291796296,0.14506274502389563,282.49240141559386,8829.156826100096,323.5508568823312,9435.20008439802,7948.301686085837,0.18789604218406486,0.09395167695531108,0.09394902752393815,153.68349032093937,240.6444032189943,,27/7/2023 00:41:19
